entity_ID,entity_class,area,geo_entity,native_count,endemic_count,category,dist,longitude,latitude,archipelago_name,elevation
247,Island,59.494672,Kikaijima,541,0,oceanic,718.997,129.97242,28.323027,Japan,184
248,Island,253.091809,Tokunoshima,846,6,oceanic,691.269,128.948928,27.773461,Japan,538
249,Island,94.976395,Okinoerabujima,728,0,oceanic,672.509,128.597494,27.380304,Japan,221
250,Island,20.889774,Yoronjima,483,0,oceanic,674.429,128.430591,27.042778,Japan,72
251,Island,1233.909736,Okinawajima,1207,14,oceanic,633.742,127.959792,26.493709,Japan,416
252,Island,60.606054,Kumejima,694,0,oceanic,544.303,126.773293,26.349982,Japan,233
253,Island,164.785947,Miyakojima,608,1,oceanic,518.486,125.332376,24.774041,Japan,88
254,Island,229.982513,Ishigakijima,1016,0,oceanic,457.599,124.205545,24.433381,Japan,417
255,Island,291.459834,Iriomotejima,1056,8,oceanic,421.329,123.814688,24.335813,Japan,404
256,Island,29.883966,Yonagunijima,669,1,oceanic,346.155,122.988732,24.455253,Japan,122
1085,Island,77616.69689,Hokkaido,1813,81,fragment,282.821,142.562424,43.381279,Japan,2148
1086,Island,227522.7326,Honshu,3230,361,fragment,178.758,137.977928,36.652266,Japan,3663
1096,Island,36934.91911,Kyushu,2444,64,fragment,182.429,130.867657,32.64945,Japan,1665
1104,Island,18313.92797,Shikoku,2181,55,fragment,328.11,133.465979,33.662249,Japan,1826
11640,Island,857.664402,Sadoga-shima,773,0,oceanic,633.649,138.390158,38.044467,Japan,1000
12302,Island,0.793393,Himaka-jima,270,0,oceanic,688.925,137.004165,34.704746,Japan,7
12303,Island,1.931391,Saku-shima,528,0,oceanic,691.392,137.044163,34.724947,Japan,7
12304,Island,1.031864,Shino-jima,336,0,oceanic,690.015,137.004876,34.676027,Japan,9
12316,Island,1.415547,Aino-shima,222,0,oceanic,186.184,130.367251,33.761532,Japan,33
12334,Island,145.909576,Okushiri-to,438,0,oceanic,367.392,139.473362,42.155913,Japan,522
12337,Island,82.664782,Rebun-to,430,1,continental,235.651,141.025188,45.375472,Japan,385
12338,Island,182.694482,Rishiri-to,438,2,continental,261.75,141.229709,45.177708,Japan,1434
12346,Island,595.5585,Awaji-shima,1078,0,oceanic,494.098,134.838277,34.362961,Japan,488
12348,Island,6.020057,Ie-shima,329,0,oceanic,470.24,134.530811,34.672542,Japan,75
12349,Island,7.131896,"Nishi-jima, Hyogo",276,0,oceanic,466.495,134.479626,34.654291,Japan,101
12350,Island,2.998131,Nu-shima,220,0,oceanic,512.267,134.821451,34.166418,Japan,47
12356,Island,155.058916,Syodo-shima,830,0,oceanic,443.303,134.270328,34.499653,Japan,711
12364,Island,45.129575,Kamikoshiki-jima,567,0,oceanic,345.301,129.876943,31.845563,Japan,273
12377,Island,67.558241,Shimokoshiki-jima,756,1,oceanic,352.902,129.720072,31.688628,Japan,448
12406,Island,10.300009,Kinkasan,245,0,oceanic,790.057,141.568819,38.292899,Japan,301
12413,Island,168.133761,Hirado-jima,547,0,oceanic,181.34,129.465011,33.284708,Japan,415
12433,Island,444.170732,Tsushima-to,608,0,oceanic,51.889,129.370717,34.519569,Japan,506
12447,Island,8.323494,Aguni-jima,377,0,oceanic,581.387,127.22955,26.587392,Japan,60
12448,Island,4.164233,Aka-shima,267,0,oceanic,602.638,127.278968,26.198623,Japan,91
12449,Island,1.032099,Fukaji-shima,209,0,oceanic,606.087,127.29292,26.16758,Japan,21
12450,Island,1.33775,Geruma-jima,253,0,oceanic,604.947,127.289345,26.181625,Japan,63
12451,Island,2.312291,Hamahiga-jima,303,0,oceanic,660.548,127.958071,26.319881,Japan,39
12452,Island,13.284989,Hateruma-jima,354,0,oceanic,438.808,123.782183,24.05851,Japan,51
12453,Island,1.114401,Hatoma-jima,206,0,oceanic,431.282,123.820056,24.472522,Japan,13
12456,Island,23.357562,Iheya-jima,506,0,oceanic,632.945,127.969979,27.046358,Japan,118
12458,Island,3.162503,Ikema-jima,375,0,oceanic,514.501,125.243101,24.930295,Japan,9
12459,Island,2.493477,Ioutori-shima,90,0,oceanic,627.422,128.226803,27.872807,Japan,99
12460,Island,29.110178,Irabu-jima,408,0,oceanic,515.49,125.188293,24.833208,Japan,68
12463,Island,14.908324,Izena-jima,351,0,oceanic,635.431,127.936596,26.933249,Japan,51
12464,Island,12.312386,Kitadaito-jima,248,1,oceanic,986.611,131.307262,25.94437,Japan,35
12465,Island,8.197121,Kohama-jima,376,0,oceanic,448.875,123.98022,24.339305,Japan,51
12466,Island,3.336018,Kouri-jima,316,0,oceanic,651.874,128.018216,26.704945,Japan,88
12467,Island,1.971744,Kuba-shima,173,0,oceanic,600.695,127.237767,26.17072,Japan,119
12468,Island,1.846502,Kudaka-jima,416,0,oceanic,661.143,127.894221,26.161523,Japan,9
12471,Island,10.737922,Kuro-shima,441,0,oceanic,455.348,124.010534,24.237904,Japan,12
12472,Island,1.745339,Mae-shima,198,0,oceanic,618.35,127.4479,26.212126,Japan,33
12473,Island,31.607792,Minamidaito-jima,243,0,oceanic,984.959,131.242729,25.843178,Japan,49
12474,Island,0.523209,Minna-shima motobu,207,0,oceanic,635.219,127.816133,26.647408,Japan,3
12478,Island,0.378898,Ogami-jima,202,0,oceanic,521.039,125.307957,24.916335,Japan,4
12481,Island,3.207647,Sesoko-jima,170,0,oceanic,639.457,127.864001,26.643909,Japan,42
12483,Island,5.81341,Taketomi-jima,241,0,oceanic,461.298,124.088119,24.325062,Japan,20
12484,Island,20.481716,Tarama-jima,349,0,oceanic,500.639,124.699288,24.656982,Japan,20
12485,Island,16.733149,Tokashiki-jima,291,0,oceanic,609.451,127.356214,26.188553,Japan,188
12486,Island,3.95247,Tonaki-jima,415,0,oceanic,583.29,127.147575,26.364512,Japan,72
12487,Island,2.095592,Tsuken-jima,346,0,oceanic,661.936,127.941502,26.252339,Japan,10
12489,Island,8.27349,Yagaji-shima,205,0,oceanic,651.921,128.01317,26.663641,Japan,34
12490,Island,1.51427,Yakabi-jima,111,0,oceanic,599.354,127.244737,26.215964,Japan,69
12493,Island,7.31746,Zamami-jima,275,0,oceanic,602.571,127.30747,26.234327,Japan,66
12497,Island,13.287071,Chiburi-jima,162,0,oceanic,307.759,133.031037,36.014886,Japan,213
12498,Island,243.959256,Dogo,643,0,oceanic,324.13,133.279261,36.251121,Japan,494
12499,Island,33.442498,Nakano-shima,143,0,oceanic,313.458,133.098224,36.083692,Japan,130
12500,Island,58.007705,Nishino-shima,416,0,oceanic,302.836,133.015719,36.096525,Japan,329
12501,Island,0.670983,Hatsu-shima,358,0,oceanic,875.1,139.170259,35.040027,Japan,15
12502,Island,1.939808,I-shima,256,0,oceanic,522.732,134.811273,33.846876,Japan,52
12504,Island,2.144278,"O-shima, Tokushima",319,0,oceanic,505.532,134.4925,33.637219,Japan,86
12508,Island,71.167128,Hachijo-jima,487,2,oceanic,981.797,139.798228,33.106333,Japan,740
12514,Island,91.789752,Izu-O-shima,529,1,oceanic,897.154,139.398777,34.737398,Japan,678
12517,Island,18.743544,Kouzu-shima,406,0,oceanic,891.955,139.147638,34.214633,Japan,505
12519,Island,21.275648,Mikura-jima,397,1,oceanic,942.502,139.603227,33.874735,Japan,730
12522,Island,56.636888,Miyake-jima,486,0,oceanic,926.964,139.521122,34.084866,Japan,728
12526,Island,23.112217,Nii-jima,399,0,oceanic,897.8,139.26642,34.377163,Japan,386
12533,Island,2.883807,Tobi-shima,407,0,oceanic,602.981,139.550469,39.195025,Japan,40
1503,Island,21.708409,Deokjeokdo,387,1,continental,28.022,126.120359,37.23608,Jeju,163
1504,Island,3.713166,Mungapdo,197,0,continental,26.627,126.098969,37.17614,Jeju,147
1507,Island,3.339366,Soyado,274,0,continental,24.383,126.174369,37.213454,Jeju,60
558,Island,52.79007,Masatierra,129,47,oceanic,601.632,-78.848984,-33.647829,Juan Fernandez Islands,549
559,Island,56.722751,Masafuera,104,30,oceanic,746.797,-80.79197,-33.767484,Juan Fernandez Islands,1163
560,Island,2.650026,Santa Clara,9,0,oceanic,612.973,-78.942363,-33.706456,Juan Fernandez Islands,149
399,Island,7353.447746,Iles Kerguelen,27,1,oceanic,3761.006,69.484905,-49.301263,Kerguelen Islands,1350
405,Island,1423.21509,Urup,255,1,oceanic,683.739,149.949229,45.905675,Kuril Islands,1315
406,Island,339.363793,Shimushir,199,0,oceanic,522.091,151.995743,46.94803,Kuril Islands,1311
407,Island,71.440724,Ketoi,187,0,oceanic,492.506,152.477761,47.336991,Kuril Islands,967
409,Island,62.809978,Rashuwa,180,0,oceanic,429.952,153.01309,47.746004,Kuril Islands,852
410,Island,52.008339,Matuwa,111,0,oceanic,394.425,153.216014,48.080521,Kuril Islands,1220
413,Island,20.460639,Chirpoi,87,0,oceanic,640.077,150.869478,46.520874,Kuril Islands,480
576,Island,5.979015,Chirinkotan,26,0,oceanic,308.21,153.485986,48.980476,Kuril Islands,564
579,Island,2.351929,Anuchina,74,0,continental,697.975,146.003121,43.369245,Kuril Islands,16
580,Island,10.512388,Iuriy,180,0,continental,697.764,146.063616,43.422179,Kuril Islands,29
581,Island,10.499402,Polonskogo,120,0,continental,701.006,146.323889,43.630924,Kuril Islands,12
582,Island,13.200737,Tanfilyeva,169,1,continental,684.307,145.916815,43.438713,Kuril Islands,16
583,Island,58.606302,Zelenyj,210,0,continental,693.846,146.136128,43.50796,Kuril Islands,25
584,Island,0.601676,Demina,53,0,continental,706.693,146.16207,43.4173,Kuril Islands,8
585,Island,0.119705,Storozhevoy,10,0,continental,690.438,145.892794,43.38347,Kuril Islands,0
593,Island,77.811751,Kharimkotan,150,0,oceanic,243.18,154.525753,49.120714,Kuril Islands,987
595,Island,1488.290324,Kunashir,782,1,continental,630.443,145.94709,44.173277,Kuril Islands,1619
596,Island,250.323585,Shikotan,567,0,continental,709.265,146.738906,43.800861,Kuril Islands,301
597,Island,3175.905824,Iturup,646,1,oceanic,666.063,147.877231,45.07598,Kuril Islands,1539
598,Island,2035.095097,Paramushir,269,0,continental,38.096,155.722644,50.372947,Kuril Islands,1669
599,Island,385.23474,Shumushu,212,0,continental,11.124,156.355594,50.739688,Kuril Islands,165
600,Island,153.76185,Atlasov,114,0,oceanic,68.685,155.570201,50.862406,Kuril Islands,2164
605,Island,4.146327,Raikoke,53,0,oceanic,376.46,153.251154,48.292319,Kuril Islands,310
982,Island,432.582937,Onekotan,113,1,oceanic,187.093,154.758716,49.423503,Kuril Islands,1146
983,Island,119.568043,Shiashkotan,99,0,oceanic,281.066,154.108711,48.821929,Kuril Islands,823
11757,Island,0.368604,"Maskan, Kuwait",42,0,continental,7.749,48.2519,29.486058,Kuwait Islands,1
11758,Island,0.11029,"Awhah, Kuwait",51,0,continental,29.869,48.440192,29.378094,Kuwait Islands,0
11759,Island,0.135569,"Kubbar, Kuwait",41,0,continental,28.764,48.492775,29.071872,Kuwait Islands,0
11760,Island,0.158418,"Umm Al-Maradem, Kuwait",7,0,continental,24.894,48.65192,28.679936,Kuwait Islands,0
293,Island,40.242908,Anegada,150,2,oceanic,884.343,-64.337381,18.726917,Lesser Antilles,8
294,Island,74.928018,Anguilla,209,1,oceanic,819.509,-63.054398,18.214736,Lesser Antilles,51
295,Island,280.170367,Antigua,518,0,oceanic,691.405,-61.798388,17.077293,Lesser Antilles,280
297,Island,434.639683,Barbados,463,2,oceanic,355.48,-59.55639,13.172262,Lesser Antilles,314
298,Island,144.414311,Barbuda,159,1,oceanic,751.818,-61.793378,17.631531,Lesser Antilles,39
307,Island,754.214181,Dominica,961,11,oceanic,496.176,-61.349988,15.434552,Lesser Antilles,1277
310,Island,316.62446,Grenada,573,3,oceanic,137.403,-61.683776,12.113748,Lesser Antilles,654
311,Island,1450.485728,Guadeloupe,984,22,oceanic,575.258,-61.575939,16.228266,Lesser Antilles,1333
312,Island,3.530632,Guana Island,206,1,oceanic,861.97,-64.570619,18.476401,Lesser Antilles,51
316,Island,9.205924,Jost van Dyke,54,0,oceanic,860.679,-64.746853,18.446506,Lesser Antilles,205
318,Island,159.860409,Maria Galante,225,0,oceanic,569.689,-61.268569,15.932114,Lesser Antilles,168
319,Island,1114.856317,Martinique,1195,30,oceanic,417.453,-61.018115,14.652747,Lesser Antilles,1210
322,Island,100.645737,"Monserrat, Lesser Antilles",590,3,oceanic,656.186,-62.189685,16.739452,Lesser Antilles,767
324,Island,95.360608,Nevis,195,1,oceanic,700.172,-62.58646,17.150396,Lesser Antilles,714
327,Island,14.353305,Saba,494,4,oceanic,759.705,-63.237528,17.631469,Lesser Antilles,645
329,Island,21.904476,St. Barthelemy,277,0,oceanic,786.911,-62.829698,17.901978,Lesser Antilles,126
330,Island,219.681368,St. Croix,542,1,oceanic,778.369,-64.768456,17.73286,Lesser Antilles,230
331,Island,23.436902,St. Eustatius,432,2,oceanic,741.527,-62.976283,17.490842,Lesser Antilles,407
332,Island,52.073416,St. John,479,0,oceanic,845.214,-64.736758,18.338353,Lesser Antilles,309
333,Island,171.759944,St. Kitts,474,1,oceanic,713.225,-62.765059,17.339227,Lesser Antilles,891
334,Island,614.172141,St. Lucia,1259,19,oceanic,341.907,-60.966774,13.898433,Lesser Antilles,709
335,Island,92.137438,St. Martin,464,2,oceanic,801.671,-63.062734,18.061742,Lesser Antilles,302
336,Island,76.20681,St. Thomas,586,4,oceanic,847.485,-64.928694,18.343528,Lesser Antilles,373
337,Island,348.619379,St. Vincent,835,12,oceanic,272.431,-61.188975,13.251309,Lesser Antilles,1081
339,Island,65.171014,Tortola,464,0,oceanic,854.03,-64.620064,18.424074,Lesser Antilles,406
343,Island,23.904986,Virgin Gorda,297,0,oceanic,856.502,-64.399216,18.475855,Lesser Antilles,333
376,Island,181.938366,Aruba,331,5,oceanic,27.038,-69.970276,12.509315,Lesser Antilles,129
377,Island,278.633783,Bonaire,330,1,oceanic,87.35,-68.289634,12.184523,Lesser Antilles,110
378,Island,436.127702,Curacao,451,1,oceanic,64.95,-68.972625,12.194064,Lesser Antilles,192
1069,Island,5143.996375,Trinidad and Tobago,2419,90,continental,14.559,-61.258587,10.47303,Lesser Antilles,839
354,Island,31.190757,Tabueran,24,2,oceanic,5235.293,-159.296777,3.851106,Line Islands,10
594,Island,468.965917,Kiritimati,26,0,oceanic,5238.657,-157.353406,1.850737,Line Islands,8
705,Island,4.291607,Palmyra,21,0,oceanic,5295.73,-162.074218,5.881682,Line Islands,8
706,Island,14.702604,Teraina,24,0,oceanic,5258.942,-160.379609,4.683798,Line Islands,20
127,Island,17.465795,Lord Howe Island,265,96,oceanic,570.358,159.07716,-31.553015,Lord Howe Island Group,142
129,Island,134.305203,Macquarie Island,47,6,oceanic,1947.991,158.863935,-54.628404,Macquarie Island,331
1049,Island,590547.3795,Madagascar,11149,9318,fragment,415.024,46.696664,-19.381883,Madagascar,2778
414,Island,740.937731,Madeira,685,74,oceanic,641.173,-16.99913,32.746337,Madeira Archipelago,1661
416,Island,40.331477,Porto Santo,329,4,oceanic,635.393,-16.342174,33.06918,Madeira Archipelago,333
680,Island,48.036884,Pagan,117,0,oceanic,2495.119,145.766701,18.116355,Mariana Islands,365
742,Island,46.902291,Agrihan,98,1,oceanic,2431.68,145.668424,18.772208,Mariana Islands,776
743,Island,7.55292,Aguijan,49,0,oceanic,2779.421,145.558807,14.852452,Mariana Islands,149
747,Island,13.859801,Alamagan,107,0,oceanic,2546.712,145.832867,17.599608,Mariana Islands,521
748,Island,35.13115,Anatahan,90,0,oceanic,2646.464,145.676876,16.352246,Mariana Islands,564
753,Island,18.845563,Asuncion Island,57,0,oceanic,2337.929,145.419245,19.683117,Mariana Islands,613
775,Island,2.788606,Farallon de Pajaros,15,0,oceanic,2232.072,144.893795,20.544912,Mariana Islands,145
780,Island,549.410644,Guam,393,12,oceanic,2657.711,144.777038,13.443537,Mariana Islands,336
781,Island,4.581413,Guguan,46,0,oceanic,2573.889,145.841331,17.309782,Mariana Islands,205
844,Island,89.688123,Rota,251,0,oceanic,2757.828,145.214092,14.157435,Mariana Islands,476
845,Island,122.542461,Saipan,216,0,oceanic,2755.26,145.753963,15.189129,Mariana Islands,372
846,Island,5.108647,Sarigan,83,0,oceanic,2623.903,145.779159,16.70451,Mariana Islands,347
854,Island,103.632955,Tinian,153,0,oceanic,2762.67,145.631566,15.013351,Mariana Islands,166
203,Island,41.064933,Eiao,47,0,oceanic,4762.04,-140.687406,-7.996287,Marquesas Islands,492
204,Island,95.287835,Fatu Hiva,197,12,oceanic,4828.162,-138.639836,-10.471635,Marquesas Islands,0
206,Island,8.410081,Hatutaa,31,0,oceanic,4750.986,-140.569691,-7.917641,Marquesas Islands,351
207,Island,319.393502,Hiva Oa,239,20,oceanic,4783.626,-139.013922,-9.774777,Marquesas Islands,1107
208,Island,20.103648,Mohotani,44,0,oceanic,4803.109,-138.829615,-9.985292,Marquesas Islands,374
211,Island,346.619429,Nuku Hiva,256,33,oceanic,4789.953,-140.139323,-8.866239,Marquesas Islands,1095
212,Island,71.906803,Tahuata,171,8,oceanic,4815.018,-139.088564,-9.944988,Marquesas Islands,738
213,Island,91.63114,Ua Huka,173,8,oceanic,4762.984,-139.551964,-8.909323,Marquesas Islands,778
214,Island,108.789259,Ua Pou,175,6,oceanic,4838.959,-140.073942,-9.397857,Marquesas Islands,721
11762,Island,2.311209,"Bikini, Bikini Atoll",26,0,oceanic,3543.243,165.545937,11.627151,Marshall Islands,12
11763,Island,1.226267,"Eneu, Bikini Atoll",22,0,oceanic,3536.65,165.565329,11.524611,Marshall Islands,5
11764,Island,1.05673,"Bwikor, Bikini Atoll",8,0,oceanic,3294.56,162.240339,11.663338,Marshall Islands,3
11765,Island,0.582711,"Nam, Bikini Atoll",16,0,oceanic,3529.068,165.291565,11.702022,Marshall Islands,2
11766,Island,0.276805,"Lomilik, Bikini Atoll",6,0,oceanic,3537.771,165.411875,11.697336,Marshall Islands,2
11767,Island,0.118513,"Aomen, Bikini Atoll",2,0,oceanic,3539.463,165.427824,11.691665,Marshall Islands,1
11768,Island,0.072046,"Oroken, Bikini Atoll",12,0,oceanic,3514.375,165.235364,11.562376,Marshall Islands,1
11769,Island,0.512383,"Aerokojlol, Bikini Atoll",12,0,oceanic,3522.954,165.408873,11.508804,Marshall Islands,2
11770,Island,1.022972,"Enidrik, Bikini Atoll",13,0,oceanic,3517.78,165.345934,11.498646,Marshall Islands,5
11771,Island,0.17245,"Lukuoj, Bikini Atoll",1,0,oceanic,3515.823,165.293894,11.523016,Marshall Islands,2
11772,Island,0.155881,"Jalete, Bikini Atoll",5,0,oceanic,3515.474,165.28538,11.526092,Marshall Islands,1
11773,Island,0.036469,"Bokaetoktok, Bikini Atoll",8,0,oceanic,3514.239,165.226276,11.569294,Marshall Islands,0
11774,Island,0.039841,"Bokdrolul, Bikini Atoll",7,0,oceanic,3514.231,165.22012,11.576512,Marshall Islands,0
11775,Island,0.076963,"Bokantuak, Bikini Atoll",5,0,oceanic,3542.33,165.551566,11.603324,Marshall Islands,1
11776,Island,0.262351,"Enaelo, Bikini Atoll",5,0,oceanic,3540.59,165.559104,11.573644,Marshall Islands,2
11777,Island,0.004067,"Rojkora, Bikini Atoll",1,0,oceanic,3541.343,165.553649,11.58473,Marshall Islands,0
11778,Island,0.071855,"Bokonjebi, Bikini Atoll",6,0,oceanic,3539.673,165.560729,11.557641,Marshall Islands,0
11779,Island,0.157854,"Odrik, Bikini Atoll",4,0,oceanic,3536.359,165.38965,11.693397,Marshall Islands,1
202,Island,2512.652312,La Réunion,1140,298,oceanic,1664.739,55.532685,-21.133348,Mascarene Islands,2936
1048,Island,1868.439353,Mauritius,917,287,oceanic,1853.012,57.571984,-20.283626,Mascarene Islands,722
1059,Island,111.619226,Rodrigues,225,47,oceanic,2450.521,63.421348,-19.716703,Mascarene Islands,339
1225,Island,2.532839,Round Island (Mauritius),35,0,oceanic,1883.503,57.788232,-19.85034,Mascarene Islands,123
1226,Island,0.319195,Ile aux Aigrettes,52,1,oceanic,1894.255,57.733108,-20.419895,Mascarene Islands,2
175,Island,0.852211,Kure Atoll (incl. Sand and Green Islands),15,0,oceanic,3170.37,-178.293975,28.392821,Midway Islands,0
11174,Island,0.033093,"Grass, Hawaii Sandy Islands",7,0,oceanic,3169.494,-175.907706,27.77361,Midway Islands,0
11176,Island,0.017682,"Little North, Hawaii Sandy Islands",4,0,oceanic,3150.431,-175.744063,27.911747,Midway Islands,0
11177,Island,0.07144,"North, Hawaii Sandy Islands",8,0,oceanic,3148.688,-175.737593,27.925441,Midway Islands,0
11180,Island,0.007448,"Seal, Hawaii Sandy Islands",7,0,oceanic,3171.745,-175.940785,27.760888,Midway Islands,0
1075,Island,371.42362,Mayotte,624,76,oceanic,478.8,45.143921,-12.823991,Mozambique Channel Islands,504
12212,Island,32.644534,Europa Island,40,0,oceanic,489.425,40.362295,-22.36694,Mozambique Channel Islands,13
12213,Island,5.279011,Juan de Nova,60,0,oceanic,285.489,42.725086,-17.055137,Mozambique Channel Islands,14
12214,Island,4.282278,Grande Glorieuse,63,0,oceanic,732.484,47.297872,-11.579248,Mozambique Channel Islands,15
12215,Island,0.002106,Ile aux Crabes,5,0,oceanic,742.004,47.381342,-11.514983,Mozambique Channel Islands,1
12216,Island,0.314696,Ile du Lys,19,0,oceanic,741.077,47.37688,-11.516361,Mozambique Channel Islands,1
12217,Island,0.012129,Ile aux Roches Vert,3,0,oceanic,737.337,47.331891,-11.571201,Mozambique Channel Islands,0
NA,continent,2.83E+13,AFRICA,47418,22774,complex_origin,NA,NA,NA,NA,NA
NA,continent,4.53E+13,EURASIA,80806,33109,complex_origin,NA,NA,NA,NA,NA
NA,continent,7.65E+12,AUSTRALASIA,19179,10679,complex_origin,NA,NA,NA,NA,NA
NA,continent,1.40E+13,NORTH AMERICA,34572,9831,complex_origin,NA,NA,NA,NA,NA
NA,continent,1.79E+13,SOUTH AMERICA,84039,34687,complex_origin,NA,NA,NA,NA,NA
604,Island,22.150939,Nauru,66,0,oceanic,2857.116,166.934484,-0.52847,Nauru,37
984,Island,18825.61661,New Caledonia,3343,2493,fragment,814.764,165.700102,-21.306615,New Caledonia,1513
1056,Island,816017.9409,New Guinea,12647,8793,continental,125.388,140.835176,-5.34743,New Guinea,4872
1298,Island,104.113037,Saibai Island,217,1,continental,139.883,142.689944,-9.396094,New Guinea,17
1305,Island,3.622919,Dauan Island,262,1,continental,138.363,142.535998,-9.421426,New Guinea,149
1306,Island,71.383411,Boigu Island,140,0,continental,157.137,142.216374,-9.265517,New Guinea,15
412,Island,287.817861,Great Barrier Island,512,3,oceanic,2129.714,175.42322,-36.199885,New Zealand,473
641,Island,0.01851,Motumahanga,19,0,oceanic,2069.735,174.015475,-39.04553,New Zealand,0
642,Island,0.047278,Moturoa,33,0,oceanic,2070.78,174.027012,-39.049954,New Zealand,4
644,Island,0.023769,Motuotamatea,35,0,oceanic,2070.352,174.017476,-39.061624,New Zealand,23
645,Island,0.032075,Pararaki,12,0,oceanic,2070.458,174.019903,-39.059797,New Zealand,23
648,Island,1.354339,Aorangi,205,0,oceanic,2069.251,174.739648,-35.482102,New Zealand,64
665,Island,0.043372,Lizard Island,17,0,oceanic,2109.009,175.114386,-35.912039,New Zealand,0
666,Island,1.117236,Fanal Island,59,0,oceanic,2111.852,175.148087,-35.94026,New Zealand,59
976,Island,5.429957,Snares Islands,21,3,oceanic,1782.587,166.592748,-48.031541,New Zealand,55
1224,Island,114622.3453,"North Island, New Zealand",1354,443,fragment,1820.859,175.727218,-38.577561,New Zealand,2625
11664,Island,1701.129078,Stewart Island,401,3,fragment,1782.096,167.857856,-46.987336,New Zealand,843
11691,Island,0.25311,"Ruamahua-nui, New Zealand",36,0,oceanic,2208.814,176.094969,-36.953285,New Zealand,30
11692,Island,0.198085,"Ruamahua-iti, New Zealand",45,0,oceanic,2207.939,176.081395,-36.974917,New Zealand,13
11693,Island,0.144474,"Hongiora, New Zealand",29,0,oceanic,2205.66,176.057518,-36.955615,New Zealand,8
11694,Island,0.188124,"Middle Island, New Zealand",62,0,oceanic,2207.596,176.08151,-36.957768,New Zealand,4
11695,Island,0.013237,"Half Island, New Zealand",20,0,oceanic,2207.605,176.075741,-36.96894,New Zealand,13
11696,Island,0.040203,"Hernia, New Zealand",17,0,oceanic,2207.6,176.077243,-36.965902,New Zealand,13
11697,Island,0.027987,"Green, New Zealand",35,0,oceanic,2183.727,175.848825,-36.643605,New Zealand,1
11698,Island,0.035168,"Flat, New Zealand",14,0,oceanic,2186.109,175.867698,-36.710358,New Zealand,0
11700,Island,0.016184,"Otawhanga, New Zealand",45,0,oceanic,2042.685,174.444996,-35.435997,New Zealand,1
11701,Island,0.0148,"Black Rocks, New Zealand",28,0,oceanic,2185.866,175.865842,-36.697727,New Zealand,1
11702,Island,0.007859,"Old Man Rock, New Zealand",31,0,oceanic,2184.356,175.846703,-36.709911,New Zealand,0
11703,Island,0.006481,"Motuwharariki, New Zealand",36,0,oceanic,2042.969,174.449263,-35.422658,New Zealand,5
11704,Island,0.00141,"Little Otawhanga, New Zealand",19,0,oceanic,2042.822,174.445938,-35.43443,New Zealand,1
11705,Island,0.001756,"Stack W of Green Is, New Zealand",13,0,oceanic,2183.452,175.844387,-36.642752,New Zealand,1
11706,Island,1.422812,"Lady Alice, New Zealand",191,0,oceanic,2073.126,174.728074,-35.889896,New Zealand,53
11707,Island,0.903677,"Whatupuke, New Zealand",143,0,oceanic,2075.619,174.754029,-35.88954,New Zealand,90
11708,Island,0.75775,"Coppermine, New Zealand",157,0,oceanic,2077.338,174.772127,-35.888616,New Zealand,44
11709,Island,19.978643,"Great Mercury Island, New Zealand",228,0,oceanic,2174.609,175.795788,-36.616104,New Zealand,188
11710,Island,2.397833,"Red Mercury Island, New Zealand",104,1,oceanic,2190.214,175.935271,-36.624145,New Zealand,68
11712,Island,0.001715,"Sentinel Rock, New zealand",29,0,oceanic,2065.848,174.602671,-36.082099,New Zealand,0
11713,Island,0.028553,"Tatapihi Island, New Zealand",18,0,oceanic,2103.633,175.056115,-35.90005,New Zealand,0
11715,Island,0.019651,"Matapia Island, New Zealand",10,0,oceanic,1884.073,172.798536,-34.606247,New Zealand,0
11716,Island,0.00529,"Kauwahaia Island, New Zealand",43,0,oceanic,2061.573,174.43699,-36.886709,New Zealand,14
11717,Island,0.015111,"Needle Rock, New Zealand",30,0,oceanic,2184.401,175.844509,-36.733859,New Zealand,0
11718,Island,0.500843,"Burgess, New Zealand",88,0,oceanic,2108.282,175.11337,-35.904623,New Zealand,20
11719,Island,0.097187,"Hokoromea, New Zealand",65,0,oceanic,2107.972,175.10401,-35.911355,New Zealand,7
11720,Island,0.141545,"Atihau, New Zealand",62,0,oceanic,2107.46,175.098906,-35.913038,New Zealand,7
11721,Island,0.012289,"Lizard, New Zealand",19,0,oceanic,2108.96,175.113969,-35.909419,New Zealand,0
11722,Island,0.076607,"Tarahiki, New Zealand",82,0,oceanic,2130.129,175.227173,-36.790518,New Zealand,1
11723,Island,0.880553,"Rotoroa, New Zealand",154,0,oceanic,2127.403,175.198275,-36.816422,New Zealand,19
11724,Island,0.009989,"Ruthe, New Zealand",63,0,oceanic,2128.832,175.206503,-36.828977,New Zealand,2
11725,Island,18.12944,"Ponui, New Zealand",255,3,oceanic,2124.69,175.186964,-36.867002,New Zealand,129
11726,Island,1.120706,"Pakihi, New Zealand",110,0,oceanic,2125.171,175.161035,-36.910272,New Zealand,24
11727,Island,0.084693,"Karamuramu Islands, New Zealand",29,0,oceanic,2125.623,175.156861,-36.924208,New Zealand,5
11728,Island,0.620452,"Goat Island, New Zealand",111,0,oceanic,2144.741,175.40285,-36.741849,New Zealand,28
11729,Island,0.206028,"Happy Jack Island, New Zealand",23,0,oceanic,2141.368,175.37307,-36.656411,New Zealand,8
